indice,valores_ap,cd_ap,diagCD,descrip,similitud,diagCD2,descrip2,similitud2,,
2381,alergia farmacos,N06,A85,ALERGIA A FARMACOS                                          ,0.9637608528137208,A12,ALERGIA ALIMENTARIA                                         ,0.849336564540863,,
2382,esguince dedos pie,L79,L79,ESGUINCE DE DEDOS PIE                                       ,0.9434863328933716,L79,ESGUINCE DE CODO                                            ,0.8019927144050598,,
2383,contusion 1 dedo pie derecho,L17,S16,contusiones con superficie cutanea intacta,0.8259580731391907,S16,CONTUSION                                                   ,0.6777462959289551,,
2385,parestesia,N06,N06,PARESTESIA                                                  ,1.0,N05,parestesias,0.9754322171211244,,
2386,tics origen neurologico,N06,N06,tics de origen neurologico,0.9864846467971802,N06,TICS DE ORIGEN NEUROLOGICO                                  ,0.9864845275878906,,
2387,temblor esencial,N06,N06,TEMBLOR ESENCIAL                                            ,1.0000001192092896,N06,TEMBLOR DE REPOSO                                           ,0.6602734923362732,,
2390,hipoacusia neurosensorial asimetrica drcho,H86,H86,HIPOACUSIA NEUROSENSORIAL                                   ,0.851322591304779,H86,HIPOACUSIA DE CONDUCCION                                    ,0.7785879969596863,,
2391,inestabilidad mareo,H82,L97,inestabilidad cronica de la rodilla,0.747124969959259,P80,INESTABILIDAD EMOCIONAL                                     ,0.6248102188110352,,
2392,hipoacusia neurosensorial,H86,H86,HIPOACUSIA NEUROSENSORIAL                                   ,1.0,H86,HIPOACUSIA                                                  ,0.8757210373878479,,
2393,movimientos involuntarios anormales,N06,N06,MOVIMIENTOS INVOLUNTARIOS ANORMALES                         ,0.9999999403953552,N06,movimiento involuntario,0.6933361291885376,,
2394,sindrome inestabilidad,W28,A90,SINDROME CONGENITO                                          ,0.6643315553665161,A90,sindromes congenitas multiples,0.6221808791160583,,
2395,temblor intencional,N06,N06,TEMBLOR INTENCIONAL                                         ,0.9999998211860656,N06,TEMBLOR ESENCIAL                                            ,0.5620374083518982,,
2396,inestabilidad cronica,N06,L97,inestabilidad cronica de la rodilla,0.8318317532539368,P80,INESTABILIDAD EMOCIONAL                                     ,0.7258958220481873,,
2397,sincope origen neurologico,N29,N29,SINCOPE ORIGEN NEUROLOGICO                                  ,0.9999999403953552,A06,desmayo sincope,0.6449567675590515,,
2399,inestabilidad cadera izquierdo,L13,L97,inestabilidad cronica de la rodilla,0.6670461297035217,L13,CHASQUIDO DE CADERA                                         ,0.5556055903434753,,
2400,mareo origen neurologico,N17,N17,MAREO DE ORIGEN NEUROLOGICO                                 ,0.9442121386528016,N27,MIEDO DE PADECER ENFERMEDAD NEUROLOGICA                     ,0.5871361494064331,,
2401,sensacion inestabilidad infartos lacunares cr,N06,K90,INFARTO CEREBRAL                                            ,0.7331377267837524,K90,infarto cerebral,0.7331377267837524,,
2403,convulsion febril,N07,N07,CONVULSION FEBRIL                                           ,1.0,N07,convulsion febril,1.0,,
2404,convulsion febril itu,N07,N07,CONVULSION FEBRIL                                           ,0.9204655289649964,N07,convulsion febril,0.9204655289649964,,
2405,convulsion febril,N07,N07,CONVULSION FEBRIL                                           ,1.0,N07,convulsion febril,1.0,,
2406,crisis convulsiva febril,N07,N07,CRISIS CONVULSIVA FEBRIL                                    ,1.000000238418579,N07,convulsion febril,0.9321065545082092,,
2407,crisis hta,K85,K87,HTA CON AFECTACION ORGANICA                                 ,0.6409893035888672,K8A7,crisis hipertensiva,0.6253421902656555,,
2408,convulsion epileptica,N88,N88,CONVULSION EPILEPTICA                                       ,1.0,N88,EPILEPSIA                                                   ,0.9297280311584472,,
2409,crisis convulsiva,N88,N88,CRISIS CONVULSIVA                                           ,0.9999999403953552,N07,crisis convulsivas,0.9667088389396667,,
2411,mareo,N17,N17,mareo,1.0,N17,MAREO                                                       ,0.9999998807907104,,
2412,descompensacion edematoascitica,R02,K07,EDEMAS GENERALIZADOS                                        ,0.6506696939468384,W84,EDEMA EN EL EMBARAZO                                        ,0.5889609456062317,,
2413,mareo catarro,N17,N17,mareo,0.8304770588874817,N17,MAREO                                                       ,0.8304769992828369,,
2414,mareo pregabalina,N17,P18,ABUSO DE BENZODIAZEPINAS                                    ,0.4194448888301849,W11,PARCHE ANTICONCEPTIVO                                       ,0.4048845171928406,,
2416,fractura cadera izquierdo,A01,L75,FRACTURA DE CADERA                                          ,0.8705461025238037,L99,FRACTURA PATOLOGICA                                         ,0.7190161943435669,,
2418,dorsalgia urg,L02,L02,DORSALGIA                                                   ,0.7973394393920898,L03,LUMBALGIA                                                   ,0.738667368888855,,
2421,mareo otogenico,H82,H82,MAREO OTOGENICO                                             ,1.0000001192092896,N17,mareo,0.6128487586975098,,
2422,mareo movimiento vertigo,A88,H82,vertigo paroxistico benigno,0.8455088138580322,H82,VERTIGO DE MENIERE                                          ,0.8411465883255005,,
2423,mareo posible v rtigo perif rico,N17,K80,BLOQUEO AV SEGUNDO GRADO                                    ,0.4515978693962097,K80,BLOQUEO AV TERCER GRADO                                     ,0.4343476593494415,,
2426,mareo vertigo,N17,H82,VERTIGO DE MENIERE                                          ,0.887024462223053,H82,VERTIGO OTOGENICO                                           ,0.8630192279815674,,
2428,mareo vertigo,N17,H82,VERTIGO DE MENIERE                                          ,0.887024462223053,H82,VERTIGO OTOGENICO                                           ,0.8630192279815674,,
2429,mareo vertigo,N17,H82,VERTIGO DE MENIERE                                          ,0.887024462223053,H82,VERTIGO OTOGENICO                                           ,0.8630192279815674,,
2432,mareo inespec fico,N17,N17,mareo,0.692451000213623,N17,MAREO                                                       ,0.6924508810043335,,
2434,viaje india,A27,S29,tatuaje,0.5383903384208679,S29,TATUAJE                                                     ,0.5383902192115784,,
2436,lengua saburral,D20,D20,LENGUA SABURRAL                                             ,1.0,D20,LENGUA ROJA                                                 ,0.8709909915924072,,
2437,contusion pie dcho,S16,S16,contusiones con superficie cutanea intacta,0.6917049288749695,H78,CONTUSION DEL PABELLON AURICULAR                            ,0.6172770857810974,,
2438,fascitis,L18,L18,FASCITIS                                                    ,1.0,L87,FASCITIS PLANTAR                                            ,0.7566313743591309,,
2439,disfagia,D21,D21,DISFAGIA                                                    ,1.0,R23,DISFONIA                                                    ,0.6334935426712036,,
2440,disuria litisis intravesical,U01,U95,LITIASIS URETRAL                                            ,0.8596632480621338,U95,LITIASIS URETERAL                                           ,0.8173927068710327,,
2443,tvp izquierdo,K94,K94,TVP                                                         ,0.7079730033874512,T99,TELARQUIA PRECOZ                                            ,0.4760695397853851,,
2444,sintoma signo torax t ansiedad,L04,L04,SINTOMA, SIGNO TORAX                                        ,0.7597990036010742,L15,SINTOMA, SIGNO RODILLA                                      ,0.7014623880386353
2447,gonalgia derecho mensicopatia,L15,L15,GONALGIA                                                    ,0.7491132616996765,A04,letargia,0.6350905895233154,,
2448,arritmia inespecifica,K80,K84,arritmia cardiaca,0.6155570149421692,K80,ARRITMIA SINUSAL RESPIRATORIA                               ,0.5778389573097229,,
2450,confusion,A07,A07,CONFUSION                                                   ,0.9999998807907104,P06,DESPERTAR CONFUSIONAL                                       ,0.8857958316802979,,
2451,diverticulosis polipos colon,A91,D92,diverticulosis intestinal,0.7584080100059509,D78,POLIPOSIS DE COLON                                          ,0.7553842663764954,,
2452,enteritis infecciosa inespecifica exantema virico,D73,D73,ENTERITIS INFECCIOSA INESPECIFICA                           ,0.9224004745483398,D70,ENTERITIS INFECCIOSA ESPECIFICA                             ,0.8888416886329651,,
2453,meningitis aseptica,A03,N71,MENINGITIS                                                  ,0.8084137439727783,N71,meningitis,0.8084136843681335,,
2454,meningitis meningococica,N71,N71,MENINGITIS MENINGOCOCICA                                    ,1.0000001192092896,N71,MENINGITIS                                                  ,0.7603157162666321,,
2455,neurinoma acustico,N75,N75,neurinoma del acustico,0.9532564282417296,N75,NEURINOMA DEL ACUSTICO                                      ,0.9532562494277954,,
2456,neuritis nervio auditivo izq,F99,N94,otras neuritis,0.650770902633667,F99,NEURITIS NERVIO OPTICO                                      ,0.6358969211578369,,
2457,traumatismo craneoencefalico,N79,N79,traumatismo craneoencefalico,0.9999999403953552,N79,TRAUMATISMO CRANEOENCEFALICO                                ,0.9999998211860656,,
2458,traumatismo craneal,N79,N79,TRAUMATISMO CRANEAL                                         ,1.0,N79,TRAUMATISMO CRANEOENCEFALICO                                ,0.8564513921737671,,
2460,traumatismo costal fractura 3 costillas izdas 6 7 8,A81,L76,FRACTURA COSTAL                                             ,0.7706637978553772,L76,FRACTURA DE CLAVICULA                                       ,0.537603497505188,,
2462,traumatismo craneal leve,N79,N79,TRAUMATISMO CRANEAL                                         ,0.9102720618247986,N79,TRAUMATISMO CRANEOENCEFALICO                                ,0.8093010187149048,,
2463,traumatismo craneoencefalico herida urg hms,N79,N79,TRAUMATISMO CRANEOENCEFALICO                                ,0.5588051080703735,N79,traumatismo craneoencefalico,0.5588051080703735,,
2466,hematoma subungueal,S94,S94,HEMATOMA SUBUNGUEAL                                         ,1.0000001192092896,S16,hematoma de cualquier localizacion, con piel intacta,0.7476519346237183,
2468,contusion dorsal,A80,A80,CONTUSION COSTAL                                            ,0.7589242458343506,A80,contusion costal,0.7589241862297058,,
2469,contusion herida mucosa labial,S16,X82,CONTUSION VULVAR                                            ,0.6775671243667603,S18,HERIDA CONTUSA                                              ,0.5750994682312012,,
2470,lesion escamosa intracervical alto grado,X85,X85,METAPLASIA ESCAMOSA CERVICAL                                ,0.6266770362854004,H78,LESION SUPERFICIAL DE LA OREJA                              ,0.4951934814453125,,
2472,u micosis,S94,U85,URETEROCELE                                                 ,0.6070602536201477,S74,MICOSIS UNGUEAL                                             ,0.5619739294052124,,
2476,micosispulmonar,A78,K82,HIPERTENSION PULMONAR PRIMARIA                              ,0.5724465847015381,K82,hipertension pulmonar primaria,0.5724464654922485,,
2478,macrocefalia,L82,N85,MACROCEFALIA                                                ,1.0000001192092896,N85,macrocefalia,0.9999999403953552,,
2479,enfermedad parkinson,N87,N87,enfermedad de parkinson,0.8596814870834351,N87,ENFERMEDAD DE PARKINSON                                     ,0.8596813678741455,,
2480,receta medicacion,A97,A12,REACCION ALÉRGICA                                           ,0.5490350723266602,N06,TEMBLOR DE ORIGEN MEDICAMENTOSO                             ,0.5425630211830139,,
