indice|level|info|code
3765||Codigo ciap mas apropiado | L91
3765|Differ GT|Recomienda LLM osteoartrosis erosiva simil 52 AP: L91|201826000
3765||Codigo ciap mas apropiado | L91
3765|Differ GT|Recomienda LLM2  osteoartrosis erosiva simil 52 AP: L91|239862000
3766|AP|cancer vejiga urinaria|U76
3766|correcto|correcto AP U76 llm 399326009 |
3767|AP|miedo padecer enfermedad aparato urinario|U27
3767||Codigo ciap mas apropiado | U99
3767|Differ GT|Recomienda LLM enfermedad urológica simil 71 AP: U99|41368006
3767||Codigo ciap mas apropiado | U77
3767|Differ GT|Recomienda LLM2  enfermedad urológica simil 66 AP: U77|122489005
3768|AP|pendieante detrasplante renal izquierdo|U28
3768|fallo|No tenemos ciap|698463001 
3769|AP|ectasia congenita renal izquierdo|U14
3769||Codigo ciap mas apropiado | U88
3769||Codigo ciap mas apropiado | U85
3769|Differ GT|Recomienda LLM anomalía renal congénita simil 63 AP: U88|44513007
3769|Differ GT|Recomienda LLM anomalía renal congénita simil 63 AP: U85|44513007
3769||Codigo ciap mas apropiado | U99
3769|Differ GT|Recomienda LLM2  anomalía renal congénita simil 60 AP: U99|253886003
3770|AP|trasplante renal derecho|U28
3770||Codigo ciap mas apropiado | U88
3770|Differ GT|Recomienda LLM trastorno del parénquima renal simil 66 AP: U88|767094002
3770|fallo|No tenemos ciap|429451003 
3771|AP|colico renal izquierdo|U14
3771|correcto|correcto AP U14 llm 7093002 |
3772|AP|colico renal izquierdo sd union pieloureteral|U14
3772|correcto|correcto AP U14 llm 7093002 |
3773|AP|colico renal izquierdo litotricia|U14
3773|correcto|correcto AP U14 llm 7093002 |
3774|AP|masa renal derecha nefrectomia|U75
3774|fallo|No tenemos ciap|167180005 
3775|AP|quiste renal congenito izquierdo|U85
3775||Codigo ciap mas apropiado | A90
3775|Differ GT|Recomienda LLM quiste renal congénito simil 88 AP: A90|369071000119105
3775||Codigo ciap mas apropiado | A90
3775|Differ GT|Recomienda LLM2  quiste renal congénito simil 84 AP: A90|5941000119101
3776|AP|pielonefritis aguda|U70
3776|correcto|correcto AP U70 llm 36689008 |
3777|AP|pielonefritis aguda derecha|U70
3777|correcto|correcto AP U70 llm 36689008 |
3778|AP|faringolaringitis catarral|R77
3778||Codigo ciap mas apropiado | R74
3778|Differ GT|Recomienda LLM faringitis aguda simil 68 AP: R74|363746003
3778||Codigo ciap mas apropiado | R83
3778|Differ GT|Recomienda LLM2  faringitis aguda simil 66 AP: R83|140004
3779|AP|infeccion tracto urinario|U71
3779||Codigo ciap mas apropiado | A78
3779||Codigo ciap mas apropiado | D22
3779||Codigo ciap mas apropiado | S71
3779||Codigo ciap mas apropiado | U70
3779||Codigo ciap mas apropiado | W71
3779||Codigo ciap mas apropiado | U99
3779||Codigo ciap mas apropiado | U85
3779||Codigo ciap mas apropiado | U95
3779||Codigo ciap mas apropiado | U06
3779||Codigo ciap mas apropiado | X81
3779||Codigo ciap mas apropiado | A78
3779|Differ GT|Recomienda LLM infección urinaria simil 91 AP: A78|68566005
3779|Differ GT|Recomienda LLM infección urinaria simil 91 AP: D22|68566005
3779|Differ GT|Recomienda LLM infección urinaria simil 91 AP: S71|68566005
3779|Differ GT|Recomienda LLM infección urinaria simil 91 AP: U70|68566005
3779|Differ GT|Recomienda LLM infección urinaria simil 91 AP: W71|68566005
3779|Differ GT|Recomienda LLM infección urinaria simil 91 AP: U99|68566005
3779|Differ GT|Recomienda LLM infección urinaria simil 91 AP: U85|68566005
3779|Differ GT|Recomienda LLM infección urinaria simil 91 AP: U95|68566005
3779|Differ GT|Recomienda LLM infección urinaria simil 91 AP: U06|68566005
3779|Differ GT|Recomienda LLM infección urinaria simil 91 AP: X81|68566005
3779|Differ GT|Recomienda LLM infección urinaria simil 91 AP: A78|68566005
3779||Codigo ciap mas apropiado | A78
3779||Codigo ciap mas apropiado | D22
3779||Codigo ciap mas apropiado | S71
3779||Codigo ciap mas apropiado | U70
3779||Codigo ciap mas apropiado | W71
3779||Codigo ciap mas apropiado | U99
3779||Codigo ciap mas apropiado | U85
3779||Codigo ciap mas apropiado | U95
3779||Codigo ciap mas apropiado | U06
3779||Codigo ciap mas apropiado | X81
3779||Codigo ciap mas apropiado | A78
3779|Differ GT|Recomienda LLM2  infección urinaria simil 82 AP: A78|68566005
3779|Differ GT|Recomienda LLM2  infección urinaria simil 82 AP: D22|68566005
3779|Differ GT|Recomienda LLM2  infección urinaria simil 82 AP: S71|68566005
3779|Differ GT|Recomienda LLM2  infección urinaria simil 82 AP: U70|68566005
3779|Differ GT|Recomienda LLM2  infección urinaria simil 82 AP: W71|68566005
3779|Differ GT|Recomienda LLM2  infección urinaria simil 82 AP: U99|68566005
3779|Differ GT|Recomienda LLM2  infección urinaria simil 82 AP: U85|68566005
3779|Differ GT|Recomienda LLM2  infección urinaria simil 82 AP: U95|68566005
3779|Differ GT|Recomienda LLM2  infección urinaria simil 82 AP: U06|68566005
3779|Differ GT|Recomienda LLM2  infección urinaria simil 82 AP: X81|68566005
3779|Differ GT|Recomienda LLM2  infección urinaria simil 82 AP: A78|68566005
3780|AP|infeccion tracto urinario|U71
3780||Codigo ciap mas apropiado | A78
3780||Codigo ciap mas apropiado | D22
3780||Codigo ciap mas apropiado | S71
3780||Codigo ciap mas apropiado | U70
3780||Codigo ciap mas apropiado | W71
3780||Codigo ciap mas apropiado | U99
3780||Codigo ciap mas apropiado | U85
3780||Codigo ciap mas apropiado | U95
3780||Codigo ciap mas apropiado | U06
3780||Codigo ciap mas apropiado | X81
3780||Codigo ciap mas apropiado | A78
3780|Differ GT|Recomienda LLM infección urinaria simil 91 AP: A78|68566005
3780|Differ GT|Recomienda LLM infección urinaria simil 91 AP: D22|68566005
3780|Differ GT|Recomienda LLM infección urinaria simil 91 AP: S71|68566005
3780|Differ GT|Recomienda LLM infección urinaria simil 91 AP: U70|68566005
3780|Differ GT|Recomienda LLM infección urinaria simil 91 AP: W71|68566005
3780|Differ GT|Recomienda LLM infección urinaria simil 91 AP: U99|68566005
3780|Differ GT|Recomienda LLM infección urinaria simil 91 AP: U85|68566005
3780|Differ GT|Recomienda LLM infección urinaria simil 91 AP: U95|68566005
3780|Differ GT|Recomienda LLM infección urinaria simil 91 AP: U06|68566005
3780|Differ GT|Recomienda LLM infección urinaria simil 91 AP: X81|68566005
3780|Differ GT|Recomienda LLM infección urinaria simil 91 AP: A78|68566005
3780||Codigo ciap mas apropiado | A78
3780||Codigo ciap mas apropiado | D22
3780||Codigo ciap mas apropiado | S71
3780||Codigo ciap mas apropiado | U70
3780||Codigo ciap mas apropiado | W71
3780||Codigo ciap mas apropiado | U99
3780||Codigo ciap mas apropiado | U85
3780||Codigo ciap mas apropiado | U95
3780||Codigo ciap mas apropiado | U06
3780||Codigo ciap mas apropiado | X81
3780||Codigo ciap mas apropiado | A78
3780|Differ GT|Recomienda LLM2  infección urinaria simil 82 AP: A78|68566005
3780|Differ GT|Recomienda LLM2  infección urinaria simil 82 AP: D22|68566005
3780|Differ GT|Recomienda LLM2  infección urinaria simil 82 AP: S71|68566005
3780|Differ GT|Recomienda LLM2  infección urinaria simil 82 AP: U70|68566005
3780|Differ GT|Recomienda LLM2  infección urinaria simil 82 AP: W71|68566005
3780|Differ GT|Recomienda LLM2  infección urinaria simil 82 AP: U99|68566005
3780|Differ GT|Recomienda LLM2  infección urinaria simil 82 AP: U85|68566005
3780|Differ GT|Recomienda LLM2  infección urinaria simil 82 AP: U95|68566005
3780|Differ GT|Recomienda LLM2  infección urinaria simil 82 AP: U06|68566005
3780|Differ GT|Recomienda LLM2  infección urinaria simil 82 AP: X81|68566005
3780|Differ GT|Recomienda LLM2  infección urinaria simil 82 AP: A78|68566005
3781|AP|bronquitis aguda|U71
3781||Codigo ciap mas apropiado | R78
3781|Igual GT|Recomienda LLM bronquitis aguda simil 99 AP: R78|10509002
3781||Codigo ciap mas apropiado | R91
3781|Differ GT|Recomienda LLM2  bronquitis aguda simil 87 AP: R91|63480004
3782|AP|infeccion tracto urinario|U71
3782||Codigo ciap mas apropiado | A78
3782||Codigo ciap mas apropiado | D22
3782||Codigo ciap mas apropiado | S71
3782||Codigo ciap mas apropiado | U70
3782||Codigo ciap mas apropiado | W71
3782||Codigo ciap mas apropiado | U99
3782||Codigo ciap mas apropiado | U85
3782||Codigo ciap mas apropiado | U95
3782||Codigo ciap mas apropiado | U06
3782||Codigo ciap mas apropiado | X81
3782||Codigo ciap mas apropiado | A78
3782|Differ GT|Recomienda LLM infección urinaria simil 91 AP: A78|68566005
3782|Differ GT|Recomienda LLM infección urinaria simil 91 AP: D22|68566005
3782|Differ GT|Recomienda LLM infección urinaria simil 91 AP: S71|68566005
3782|Differ GT|Recomienda LLM infección urinaria simil 91 AP: U70|68566005
3782|Differ GT|Recomienda LLM infección urinaria simil 91 AP: W71|68566005
3782|Differ GT|Recomienda LLM infección urinaria simil 91 AP: U99|68566005
3782|Differ GT|Recomienda LLM infección urinaria simil 91 AP: U85|68566005
3782|Differ GT|Recomienda LLM infección urinaria simil 91 AP: U95|68566005
3782|Differ GT|Recomienda LLM infección urinaria simil 91 AP: U06|68566005
3782|Differ GT|Recomienda LLM infección urinaria simil 91 AP: X81|68566005
3782|Differ GT|Recomienda LLM infección urinaria simil 91 AP: A78|68566005
3782||Codigo ciap mas apropiado | A78
3782||Codigo ciap mas apropiado | D22
3782||Codigo ciap mas apropiado | S71
3782||Codigo ciap mas apropiado | U70
3782||Codigo ciap mas apropiado | W71
3782||Codigo ciap mas apropiado | U99
3782||Codigo ciap mas apropiado | U85
3782||Codigo ciap mas apropiado | U95
3782||Codigo ciap mas apropiado | U06
3782||Codigo ciap mas apropiado | X81
3782||Codigo ciap mas apropiado | A78
3782|Differ GT|Recomienda LLM2  infección urinaria simil 82 AP: A78|68566005
3782|Differ GT|Recomienda LLM2  infección urinaria simil 82 AP: D22|68566005
3782|Differ GT|Recomienda LLM2  infección urinaria simil 82 AP: S71|68566005
3782|Differ GT|Recomienda LLM2  infección urinaria simil 82 AP: U70|68566005
3782|Differ GT|Recomienda LLM2  infección urinaria simil 82 AP: W71|68566005
3782|Differ GT|Recomienda LLM2  infección urinaria simil 82 AP: U99|68566005
3782|Differ GT|Recomienda LLM2  infección urinaria simil 82 AP: U85|68566005
3782|Differ GT|Recomienda LLM2  infección urinaria simil 82 AP: U95|68566005
3782|Differ GT|Recomienda LLM2  infección urinaria simil 82 AP: U06|68566005
3782|Differ GT|Recomienda LLM2  infección urinaria simil 82 AP: X81|68566005
3782|Differ GT|Recomienda LLM2  infección urinaria simil 82 AP: A78|68566005
3783|AP|bacteriuria asintomatica|U71
3783||Codigo ciap mas apropiado | U98
3783||Codigo ciap mas apropiado | U98
3783||Codigo ciap mas apropiado | U98
3783||Codigo ciap mas apropiado | U98
3783||Codigo ciap mas apropiado | U98
3783||Codigo ciap mas apropiado | U98
3783|Differ GT|Recomienda LLM bacteriuria simil 82 AP: U98|61373006
3783|Differ GT|Recomienda LLM bacteriuria simil 82 AP: U98|61373006
3783|Differ GT|Recomienda LLM bacteriuria simil 82 AP: U98|61373006
3783|Differ GT|Recomienda LLM bacteriuria simil 82 AP: U98|61373006
3783|Differ GT|Recomienda LLM bacteriuria simil 82 AP: U98|61373006
3783|Differ GT|Recomienda LLM bacteriuria simil 82 AP: U98|61373006
3783||Codigo ciap mas apropiado | U90
3783|Differ GT|Recomienda LLM2  bacteriuria simil 60 AP: U90|236720004
3784|AP|infeccion urinaria recidivante|U71
3784||Codigo ciap mas apropiado | A78
3784||Codigo ciap mas apropiado | D22
3784||Codigo ciap mas apropiado | S71
3784||Codigo ciap mas apropiado | U70
3784||Codigo ciap mas apropiado | W71
3784||Codigo ciap mas apropiado | U99
3784||Codigo ciap mas apropiado | U85
3784||Codigo ciap mas apropiado | U95
3784||Codigo ciap mas apropiado | U06
3784||Codigo ciap mas apropiado | X81
3784||Codigo ciap mas apropiado | A78
3784|Differ GT|Recomienda LLM infección urinaria simil 69 AP: A78|68566005
3784|Differ GT|Recomienda LLM infección urinaria simil 69 AP: D22|68566005
3784|Differ GT|Recomienda LLM infección urinaria simil 69 AP: S71|68566005
3784|Differ GT|Recomienda LLM infección urinaria simil 69 AP: U70|68566005
3784|Differ GT|Recomienda LLM infección urinaria simil 69 AP: W71|68566005
3784|Differ GT|Recomienda LLM infección urinaria simil 69 AP: U99|68566005
3784|Differ GT|Recomienda LLM infección urinaria simil 69 AP: U85|68566005
3784|Differ GT|Recomienda LLM infección urinaria simil 69 AP: U95|68566005
3784|Differ GT|Recomienda LLM infección urinaria simil 69 AP: U06|68566005
3784|Differ GT|Recomienda LLM infección urinaria simil 69 AP: X81|68566005
3784|Differ GT|Recomienda LLM infección urinaria simil 69 AP: A78|68566005
3784||Codigo ciap mas apropiado | W71
3784|Differ GT|Recomienda LLM2  infección urinaria simil 65 AP: W71|307534009
3785|AP|sepsis origen urinario|W70
3785||Codigo ciap mas apropiado | U99
3785||Codigo ciap mas apropiado | Y70
3785||Codigo ciap mas apropiado | X70
3785||Codigo ciap mas apropiado | U88
3785||Codigo ciap mas apropiado | U70
3785|Differ GT|Recomienda LLM infección bacteriana del aparato urinario simil 64 AP: U99|312124009
3785|Differ GT|Recomienda LLM infección bacteriana del aparato urinario simil 64 AP: Y70|312124009
3785|Differ GT|Recomienda LLM infección bacteriana del aparato urinario simil 64 AP: X70|312124009
3785|Differ GT|Recomienda LLM infección bacteriana del aparato urinario simil 64 AP: U88|312124009
3785|Differ GT|Recomienda LLM infección bacteriana del aparato urinario simil 64 AP: U70|312124009
3785|fallo|No tenemos ciap|99631000119101 
3786|AP|infeccion urinaria sepsis|U71
3786||Codigo ciap mas apropiado | A78
3786||Codigo ciap mas apropiado | D22
3786||Codigo ciap mas apropiado | S71
3786||Codigo ciap mas apropiado | U70
3786||Codigo ciap mas apropiado | W71
3786||Codigo ciap mas apropiado | U99
3786||Codigo ciap mas apropiado | U85
3786||Codigo ciap mas apropiado | U95
3786||Codigo ciap mas apropiado | U06
3786||Codigo ciap mas apropiado | X81
3786||Codigo ciap mas apropiado | A78
3786|Differ GT|Recomienda LLM infección urinaria simil 73 AP: A78|68566005
3786|Differ GT|Recomienda LLM infección urinaria simil 73 AP: D22|68566005
3786|Differ GT|Recomienda LLM infección urinaria simil 73 AP: S71|68566005
3786|Differ GT|Recomienda LLM infección urinaria simil 73 AP: U70|68566005
3786|Differ GT|Recomienda LLM infección urinaria simil 73 AP: W71|68566005
3786|Differ GT|Recomienda LLM infección urinaria simil 73 AP: U99|68566005
3786|Differ GT|Recomienda LLM infección urinaria simil 73 AP: U85|68566005
3786|Differ GT|Recomienda LLM infección urinaria simil 73 AP: U95|68566005
3786|Differ GT|Recomienda LLM infección urinaria simil 73 AP: U06|68566005
3786|Differ GT|Recomienda LLM infección urinaria simil 73 AP: X81|68566005
3786|Differ GT|Recomienda LLM infección urinaria simil 73 AP: A78|68566005
3786|fallo|No tenemos ciap|99631000119101 
3787|AP|infeccion tracto urinario inferior|U71
3787||Codigo ciap mas apropiado | A78
3787||Codigo ciap mas apropiado | D22
3787||Codigo ciap mas apropiado | S71
3787||Codigo ciap mas apropiado | U70
3787||Codigo ciap mas apropiado | W71
3787||Codigo ciap mas apropiado | U99
3787||Codigo ciap mas apropiado | U85
3787||Codigo ciap mas apropiado | U95
3787||Codigo ciap mas apropiado | U06
3787||Codigo ciap mas apropiado | X81
3787||Codigo ciap mas apropiado | A78
3787|Differ GT|Recomienda LLM infección urinaria simil 89 AP: A78|68566005
3787|Differ GT|Recomienda LLM infección urinaria simil 89 AP: D22|68566005
3787|Differ GT|Recomienda LLM infección urinaria simil 89 AP: S71|68566005
3787|Differ GT|Recomienda LLM infección urinaria simil 89 AP: U70|68566005
3787|Differ GT|Recomienda LLM infección urinaria simil 89 AP: W71|68566005
3787|Differ GT|Recomienda LLM infección urinaria simil 89 AP: U99|68566005
3787|Differ GT|Recomienda LLM infección urinaria simil 89 AP: U85|68566005
3787|Differ GT|Recomienda LLM infección urinaria simil 89 AP: U95|68566005
3787|Differ GT|Recomienda LLM infección urinaria simil 89 AP: U06|68566005
3787|Differ GT|Recomienda LLM infección urinaria simil 89 AP: X81|68566005
3787|Differ GT|Recomienda LLM infección urinaria simil 89 AP: A78|68566005
3787|fallo|No tenemos ciap|431309003 
3788|AP|cistitis cronica|U71
3788|correcto|correcto AP U71 llm 33655002 |
3789|AP|cistitis aguda|U71
3789|fallo|No tenemos ciap|68226007 
3790|AP|infeccion urinaria febril|U71
3790|fallo|No tenemos ciap|99631000119101 
3791|AP|papiloma vejiga urinaria|U78
3791||Codigo ciap mas apropiado | U76
3791|Differ GT|Recomienda LLM neoplasia de vejiga urinaria simil 79 AP: U76|126885006
3791|fallo|No tenemos ciap|426479005 
3792|AP|cin 2|X86
3792|fallo|No tenemos ciap|32713005 
3793|AP|diu cobre|W12
3793|fallo|No tenemos ciap|362758006 
3794|AP|amigdalitis aguda|U72
3794||Codigo ciap mas apropiado | R76
3794|Igual GT|Recomienda LLM amigdalitis aguda simil 99 AP: R76|17741008
3794||Codigo ciap mas apropiado | R90
3794|Differ GT|Recomienda LLM2  amigdalitis aguda simil 86 AP: R90|90979004
3795|AP|uretritis clamydia|U72
3795|correcto|correcto AP U72 llm 31822004 |
3796|AP|litiasis ureteral hidronefrosis|U95
3796|fallo|No tenemos ciap|79509009 
3797|AP|neoplasia vejiga urinaria|U76
3797|correcto|correcto AP U76 llm 126885006 |
3798|AP|neoplasia vesical|U76
3798|correcto|correcto AP U76 llm 428090004 |
3799|AP|gonartrosis leve condrocalcinosis|L15
3799||Codigo ciap mas apropiado | L99
3799||Codigo ciap mas apropiado | L91
3799|Differ GT|Recomienda LLM condrocalcinosis de articulación de codo simil 82 AP: L99|443001001
3799|Igual GT|Recomienda LLM condrocalcinosis de articulación de codo simil 82 AP: L91|443001001
3799||Codigo ciap mas apropiado | L89
3799|Differ GT|Recomienda LLM2  condrocalcinosis de articulación de codo simil 81 AP: L89|443002008
3800|AP|neoplasia benigna glandulas salivares tumor dew werthin|D78
3800|fallo|No tenemos ciap|255154009 
3801|AP|papilomas cutaneos region genital|X86
3801||Codigo ciap mas apropiado | S79
3801||Codigo ciap mas apropiado | S82
3801|Differ GT|Recomienda LLM neoplasia benigna de la piel perineal simil 80 AP: S79|92373002
3801|Differ GT|Recomienda LLM neoplasia benigna de la piel perineal simil 80 AP: S82|92373002
3801||Codigo ciap mas apropiado | S79
3801||Codigo ciap mas apropiado | S82
3801|Differ GT|Recomienda LLM2  neoplasia benigna de la piel perineal simil 76 AP: S79|92373002
3801|Differ GT|Recomienda LLM2  neoplasia benigna de la piel perineal simil 76 AP: S82|92373002
3802|AP|neoplasia vejiga urinaria iq rtu 3 ocasiones|U76
3802|correcto|correcto AP U76 llm 126885006 |
3803|AP|herida quirugica|S18
3803|correcto|correcto AP S18 llm 262560006 |
3804|AP|lesiones cara|S01
3804|fallo|No tenemos ciap|767811005 
3805|AP|lesiones|A88
3805||Codigo ciap mas apropiado | L81
3805||Codigo ciap mas apropiado | A80
3805|Differ GT|Recomienda LLM lesión simil 99 AP: L81|417163006
